"","team_name","league","country","season","transfer_type","player_name","player_url","player_position","player_age","player_nationality","club_2","league_2","country_2","transfer_fee","is_loan","transfer_notes","window","in_squad","appearances","goals","minutes_played"
"1235","Juventus FC","Serie A","Italy","2023","Arrivals","Nicolò Rovella","https://www.transfermarkt.com/nicolo-rovella/profil/spieler/525704","Defensive Midfield","21","Italy","Monza","Serie A","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1236","Juventus FC","Serie A","Italy","2023","Arrivals","Arthur Melo","https://www.transfermarkt.com/arthur-melo/profil/spieler/362842","Defensive Midfield","26","Brazil","Liverpool","Premier League","England",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1237","Juventus FC","Serie A","Italy","2023","Arrivals","Andrea Cambiaso","https://www.transfermarkt.com/andrea-cambiaso/profil/spieler/459658","Left-Back","23","Italy","Bologna","Serie A","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",40,39,3,2723
"1238","Juventus FC","Serie A","Italy","2023","Arrivals","Radu Drăgușin","https://www.transfermarkt.com/radu-dragusin/profil/spieler/568559","Centre-Back","21","Romania","Genoa","Serie A","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1239","Juventus FC","Serie A","Italy","2023","Arrivals","Luca Pellegrini","https://www.transfermarkt.com/luca-pellegrini/profil/spieler/346567","Left-Back","24","Italy","Lazio","Serie A","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1240","Juventus FC","Serie A","Italy","2023","Arrivals","Koni De Winter","https://www.transfermarkt.com/koni-de-winter/profil/spieler/490384","Centre-Back","21","Belgium","FC Empoli","Serie A","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1241","Juventus FC","Serie A","Italy","2023","Arrivals","Filippo Ranocchia","https://www.transfermarkt.com/filippo-ranocchia/profil/spieler/489611","Central Midfield","22","Italy","Monza","Serie A","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1242","Juventus FC","Serie A","Italy","2023","Arrivals","Marley Aké","https://www.transfermarkt.com/marley-ake/profil/spieler/682032","Left Winger","22","France","Dijon","Championnat National","France",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1243","Juventus FC","Serie A","Italy","2023","Arrivals","Marko Pjaca","https://www.transfermarkt.com/marko-pjaca/profil/spieler/205940","Left Winger","28","Croatia","FC Empoli","Serie A","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1244","Juventus FC","Serie A","Italy","2023","Arrivals","Gianluca Frabotta","https://www.transfermarkt.com/gianluca-frabotta/profil/spieler/386755","Left-Back","24","Italy","Lecce","Serie A","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1245","Juventus FC","Serie A","Italy","2023","Arrivals","Stefano Gori","https://www.transfermarkt.com/stefano-gori/profil/spieler/244491","Goalkeeper","27","Italy","Perugia","Serie C - B","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1246","Juventus FC","Serie A","Italy","2023","Arrivals","Tiago Djaló","https://www.transfermarkt.com/tiago-djalo/profil/spieler/420465","Centre-Back","23","Portugal","LOSC Lille","Ligue 1","France",5100000,FALSE,NA,"Winter",19,1,0,16
"1247","Juventus FC","Serie A","Italy","2023","Arrivals","Carlos Alcaraz","https://www.transfermarkt.com/carlos-alcaraz/profil/spieler/748319","Central Midfield","21","Argentina","Southampton","Championship","England",3900000,TRUE,NA,"Winter",16,12,0,379
"1248","Juventus FC","Serie A","Italy","2023","Arrivals","Kenan Yıldız","https://www.transfermarkt.com/kenan-yildiz/profil/spieler/845654","Left Winger","18","Türkiye","Juve Next Gen","Serie C - B","Italy",NA,FALSE,"-","Winter",41,32,4,1086
"1249","Juventus FC","Serie A","Italy","2023","Arrivals","Dean Huijsen","https://www.transfermarkt.com/dean-huijsen/profil/spieler/890290","Centre-Back","18","Spain","Juve Next Gen","Serie C - B","Italy",NA,FALSE,"-","Winter",16,1,0,12
"1250","Juventus FC","Serie A","Italy","2023","Arrivals","Filippo Ranocchia","https://www.transfermarkt.com/filippo-ranocchia/profil/spieler/489611","Central Midfield","22","Italy","FC Empoli","Serie A","Italy",NA,TRUE,"End of loan Jan 17, 2024","Winter",NA,NA,NA,NA
"1251","Juventus FC","Serie A","Italy","2023","Arrivals","Marley Aké","https://www.transfermarkt.com/marley-ake/profil/spieler/682032","Left Winger","23","France","Udinese","Serie A","Italy",NA,TRUE,"End of loan Jan 17, 2024","Winter",NA,NA,NA,NA
"1252","Juventus FC","Serie A","Italy","2023","Arrivals","Gianluca Frabotta","https://www.transfermarkt.com/gianluca-frabotta/profil/spieler/386755","Left-Back","24","Italy","Bari","Serie B","Italy",NA,TRUE,"End of loan Jan 10, 2024","Winter",NA,NA,NA,NA
"1253","Atalanta BC","Serie A","Italy","2023","Arrivals","El Bilal Touré","https://www.transfermarkt.com/el-bilal-toure/profil/spieler/649016","Centre-Forward","21","Mali","UD Almería","LaLiga","Spain",30200000,FALSE,NA,"Summer",29,17,3,478
"1254","Atalanta BC","Serie A","Italy","2023","Arrivals","Gianluca Scamacca","https://www.transfermarkt.com/gianluca-scamacca/profil/spieler/315867","Centre-Forward","24","Italy","West Ham","Premier League","England",2.8e+07,FALSE,NA,"Summer",47,44,19,2319
"1255","Atalanta BC","Serie A","Italy","2023","Arrivals","Mitchel Bakker","https://www.transfermarkt.com/mitchel-bakker/profil/spieler/361065","Left-Back","23","Netherlands","B. Leverkusen","Bundesliga","Germany",8800000,FALSE,NA,"Summer",52,20,1,556
"1256","Atalanta BC","Serie A","Italy","2023","Arrivals","Charles De Ketelaere","https://www.transfermarkt.com/charles-de-ketelaere/profil/spieler/435772","Attacking Midfield","22","Belgium","AC Milan","Serie A","Italy",3e+06,TRUE,NA,"Summer",51,50,14,2940
"1257","Atalanta BC","Serie A","Italy","2023","Arrivals","Emil Holm","https://www.transfermarkt.com/emil-holm/profil/spieler/496745","Right-Back","23","Sweden","Spezia Calcio","Serie B","Italy",2500000,TRUE,NA,"Summer",44,32,1,1525
"1258","Atalanta BC","Serie A","Italy","2023","Arrivals","Sead Kolasinac","https://www.transfermarkt.com/sead-kolasinac/profil/spieler/94005","Centre-Back","30","Bosnia-Herzegovina","Marseille","Ligue 1","France",0,FALSE,NA,"Summer",46,43,1,3200
"1259","Atalanta BC","Serie A","Italy","2023","Arrivals","Michel Adopo","https://www.transfermarkt.com/michel-adopo/profil/spieler/564305","Central Midfield","22","France","Torino","Serie A","Italy",0,FALSE,NA,"Summer",53,11,0,192
"1260","Atalanta BC","Serie A","Italy","2023","Arrivals","Ruslan Malinovskyi","https://www.transfermarkt.com/ruslan-malinovskyi/profil/spieler/207877","Attacking Midfield","30","Ukraine","Marseille","Ligue 1","France",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1261","Atalanta BC","Serie A","Italy","2023","Arrivals","Matteo Pessina","https://www.transfermarkt.com/matteo-pessina/profil/spieler/332179","Central Midfield","26","Italy","Monza","Serie A","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1262","Atalanta BC","Serie A","Italy","2023","Arrivals","Marco Carnesecchi","https://www.transfermarkt.com/marco-carnesecchi/profil/spieler/459763","Goalkeeper","22","Italy","Cremonese","Serie B","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",56,32,0,2870
"1263","Atalanta BC","Serie A","Italy","2023","Arrivals","Aleksey Miranchuk","https://www.transfermarkt.com/aleksey-miranchuk/profil/spieler/255450","Attacking Midfield","27","Russia","Torino","Serie A","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",53,42,4,1851
"1264","Atalanta BC","Serie A","Italy","2023","Arrivals","Roberto Piccoli","https://www.transfermarkt.com/roberto-piccoli/profil/spieler/432092","Centre-Forward","22","Italy","FC Empoli","Serie A","Italy",NA,TRUE,"End of loan Aug 31, 2023","Summer",NA,NA,NA,NA
"1265","Atalanta BC","Serie A","Italy","2023","Arrivals","Ebrima Colley","https://www.transfermarkt.com/ebrima-colley/profil/spieler/567217","Right Winger","23","The Gambia","Karagümrük","Süper Lig","Türkiye",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1266","Atalanta BC","Serie A","Italy","2023","Arrivals","Giorgio Cittadini","https://www.transfermarkt.com/giorgio-cittadini/profil/spieler/616628","Centre-Back","21","Italy","Modena","Serie B","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1267","Atalanta BC","Serie A","Italy","2023","Arrivals","Sam Lammers","https://www.transfermarkt.com/sam-lammers/profil/spieler/386914","Centre-Forward","26","Netherlands","FC Empoli","Serie A","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1268","Atalanta BC","Serie A","Italy","2023","Arrivals","Nadir Zortea","https://www.transfermarkt.com/nadir-zortea/profil/spieler/392966","Right Midfield","24","Italy","Sassuolo","Serie A","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",25,7,1,238
"1269","Atalanta BC","Serie A","Italy","2023","Arrivals","Viktor Kovalenko","https://www.transfermarkt.com/viktor-kovalenko/profil/spieler/203842","Attacking Midfield","27","Ukraine","Spezia Calcio","Serie B","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1270","Atalanta BC","Serie A","Italy","2023","Arrivals","Emmanuel Latte Lath","https://www.transfermarkt.com/emmanuel-latte-lath/profil/spieler/392964","Centre-Forward","24","Cote d'Ivoire","FC St. Gallen","Super League","Switzerland",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1271","Atalanta BC","Serie A","Italy","2023","Arrivals","Moustapha Cissé","https://www.transfermarkt.com/moustapha-cisse/profil/spieler/988862","Centre-Forward","19","Guinea","Südtirol","Serie B","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",5,1,0,1
"1272","Atalanta BC","Serie A","Italy","2023","Arrivals","Salvatore Elia","https://www.transfermarkt.com/salvatore-elia/profil/spieler/392963","Right Winger","24","Italy","Palermo","Serie B","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1273","Atalanta BC","Serie A","Italy","2023","Arrivals","Alassane Sidibe","https://www.transfermarkt.com/alassane-sidibe/profil/spieler/616638","Attacking Midfield","21","Cote d'Ivoire","Ascoli","Serie B","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1274","Atalanta BC","Serie A","Italy","2023","Arrivals","Luca Vido","https://www.transfermarkt.com/luca-vido/profil/spieler/264514","Centre-Forward","26","Italy","Palermo","Serie B","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1275","Atalanta BC","Serie A","Italy","2023","Arrivals","Alessandro Cortinovis","https://www.transfermarkt.com/alessandro-cortinovis/profil/spieler/421768","Attacking Midfield","22","Italy","Hellas Verona","Serie A","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",1,0,0,0
"1276","Atalanta BC","Serie A","Italy","2023","Arrivals","Marco Carraro","https://www.transfermarkt.com/marco-carraro/profil/spieler/297630","Central Midfield","25","Italy","Crotone","Serie C - C","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1277","Atalanta BC","Serie A","Italy","2023","Arrivals","Simone Mazzocchi","https://www.transfermarkt.com/simone-mazzocchi/profil/spieler/337809","Centre-Forward","24","Italy","Südtirol","Serie B","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1278","Atalanta BC","Serie A","Italy","2023","Arrivals","Emmanuel Gyabuaa","https://www.transfermarkt.com/emmanuel-gyabuaa/profil/spieler/432089","Central Midfield","21","Italy","Pescara","Serie C - B","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1279","Atalanta BC","Serie A","Italy","2023","Arrivals","Andrea Oliveri","https://www.transfermarkt.com/andrea-oliveri/profil/spieler/663939","Right Midfield","20","Italy","Frosinone","Serie A","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1280","Atalanta BC","Serie A","Italy","2023","Arrivals","Alessandro Mallamo","https://www.transfermarkt.com/alessandro-mallamo/profil/spieler/346560","Central Midfield","24","Italy","Bari","Serie B","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1281","Atalanta BC","Serie A","Italy","2023","Arrivals","Simone Panada","https://www.transfermarkt.com/simone-panada/profil/spieler/487836","Defensive Midfield","21","Italy","Modena","Serie B","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1282","Atalanta BC","Serie A","Italy","2023","Arrivals","Marco Varnier","https://www.transfermarkt.com/marco-varnier/profil/spieler/362981","Centre-Back","25","Italy","SPAL","Serie C - B","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1283","Atalanta BC","Serie A","Italy","2023","Arrivals","Federico Zuccon","https://www.transfermarkt.com/federico-zuccon/profil/spieler/567472","Central Midfield","20","Italy","Lecco","Serie B","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1284","Atalanta BC","Serie A","Italy","2023","Arrivals","David Heidenreich","https://www.transfermarkt.com/david-heidenreich/profil/spieler/473887","Centre-Back","23","Czech Republic","Jablonec","Chance Liga","Czech Republic",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1285","Atalanta BC","Serie A","Italy","2023","Arrivals","Andrea Ceresoli","https://www.transfermarkt.com/andrea-ceresoli/profil/spieler/567475","Centre-Back","20","Italy","Mantova","Serie C - A","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",1,0,0,0
"1286","Atalanta BC","Serie A","Italy","2023","Arrivals","Christian Capone","https://www.transfermarkt.com/christian-capone/profil/spieler/315856","Second Striker","24","Italy","Reggiana","Serie B","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1287","Atalanta BC","Serie A","Italy","2023","Arrivals","Davide Ghislandi","https://www.transfermarkt.com/davide-ghislandi/profil/spieler/421769","Right Midfield","22","Italy","Triestina","Serie C - A","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1288","Atalanta BC","Serie A","Italy","2023","Arrivals","Ludovico Gelmi","https://www.transfermarkt.com/ludovico-gelmi/profil/spieler/421766","Goalkeeper","22","Italy","Olbia","Serie C - B","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1289","Atalanta BC","Serie A","Italy","2023","Arrivals","Giorgio Brogni","https://www.transfermarkt.com/giorgio-brogni/profil/spieler/465667","Left-Back","22","Italy","Ancona","Serie C - B","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1290","Atalanta BC","Serie A","Italy","2023","Arrivals","Guillaume Renault","https://www.transfermarkt.com/guillaume-renault/profil/spieler/487846","Right-Back","21","Italy","Alessandria","Serie C - A","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1291","Atalanta BC","Serie A","Italy","2023","Arrivals","Daniele Solcia","https://www.transfermarkt.com/daniele-solcia/profil/spieler/536814","Centre-Back","22","Italy","V. Francavilla","Serie C - C","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1292","Atalanta BC","Serie A","Italy","2023","Arrivals","Christian Mora","https://www.transfermarkt.com/christian-mora/profil/spieler/301239","Right-Back","25","Italy","Siena",NA,"Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1293","Atalanta BC","Serie A","Italy","2023","Arrivals","Jonathan Italeng","https://www.transfermarkt.com/jonathan-italeng/profil/spieler/650254","Centre-Forward","21","Cameroon","Montevarchi","Serie D - E","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1294","Atalanta BC","Serie A","Italy","2023","Arrivals","Giovanni Bonfanti","https://www.transfermarkt.com/giovanni-bonfanti/profil/spieler/663900","Centre-Back","20","Italy","Pontedera","Serie C - B","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",31,3,1,179
"1295","Atalanta BC","Serie A","Italy","2023","Arrivals","Stefano Mazzini","https://www.transfermarkt.com/stefano-mazzini/profil/spieler/346528","Goalkeeper","24","Italy","Montevarchi","Serie D - E","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1296","Atalanta BC","Serie A","Italy","2023","Arrivals","Isak Hien","https://www.transfermarkt.com/isak-hien/profil/spieler/503075","Centre-Back","24","Sweden","Hellas Verona","Serie A","Italy",8860000,FALSE,NA,"Winter",28,26,0,1668
"1297","Atalanta BC","Serie A","Italy","2023","Arrivals","Brandon Soppy","https://www.transfermarkt.com/brandon-soppy/profil/spieler/546880","Right Midfield","21","France","Torino","Serie A","Italy",NA,TRUE,"End of loan Jan 31, 2024","Winter",NA,NA,NA,NA
"1298","Bologna FC 1909","Serie A","Italy","2023","Arrivals","Riccardo Calafiori","https://www.transfermarkt.com/riccardo-calafiori/profil/spieler/502821","Left-Back","21","Italy","FC Basel","Super League","Switzerland",24500000,FALSE,NA,"Summer",39,33,2,2468
"1299","Bologna FC 1909","Serie A","Italy","2023","Arrivals","Jesper Karlsson","https://www.transfermarkt.com/jesper-karlsson/profil/spieler/367992","Left Winger","25","Sweden","AZ Alkmaar","Eredivisie","Netherlands",11150000,FALSE,NA,"Summer",27,8,0,409
"1300","Bologna FC 1909","Serie A","Italy","2023","Arrivals","Dan Ndoye","https://www.transfermarkt.com/dan-ndoye/profil/spieler/365108","Right Winger","22","Switzerland","FC Basel","Super League","Switzerland",10150000,FALSE,NA,"Summer",35,34,2,1901
"1301","Bologna FC 1909","Serie A","Italy","2023","Arrivals","Sam Beukema","https://www.transfermarkt.com/sam-beukema/profil/spieler/433984","Centre-Back","24","Netherlands","AZ Alkmaar","Eredivisie","Netherlands",7980000,FALSE,NA,"Summer",38,33,2,2879
"1302","Bologna FC 1909","Serie A","Italy","2023","Arrivals","Giovanni Fabbian","https://www.transfermarkt.com/giovanni-fabbian/profil/spieler/633668","Attacking Midfield","20","Italy","Inter","Serie A","Italy",5370000,FALSE,NA,"Summer",41,29,5,1263
"1303","Bologna FC 1909","Serie A","Italy","2023","Arrivals","Stefan Posch","https://www.transfermarkt.com/stefan-posch/profil/spieler/223974","Centre-Back","26","Austria","TSG Hoffenheim","Bundesliga","Germany",5e+06,FALSE,NA,"Summer",36,34,1,2702
"1304","Bologna FC 1909","Serie A","Italy","2023","Arrivals","Nikola Moro","https://www.transfermarkt.com/nikola-moro/profil/spieler/316934","Defensive Midfield","25","Croatia","Dynamo Moscow","Premier Liga","Russia",2500000,FALSE,NA,"Summer",42,27,2,1103
"1305","Bologna FC 1909","Serie A","Italy","2023","Arrivals","Oussama El Azzouzi","https://www.transfermarkt.com/oussama-el-azzouzi/profil/spieler/531065","Defensive Midfield","22","Morocco","Union SG","Jupiler Pro League","Belgium",2290000,FALSE,NA,"Summer",31,20,2,617
"1306","Bologna FC 1909","Serie A","Italy","2023","Arrivals","Victor Kristiansen","https://www.transfermarkt.com/victor-kristiansen/profil/spieler/564529","Left-Back","20","Denmark","Leicester","Championship","England",1e+06,TRUE,NA,"Summer",37,34,0,2522
"1307","Bologna FC 1909","Serie A","Italy","2023","Arrivals","Alexis Saelemaekers","https://www.transfermarkt.com/alexis-saelemaekers/profil/spieler/381950","Right Winger","24","Belgium","AC Milan","Serie A","Italy",5e+05,TRUE,NA,"Summer",34,32,4,2099
